,filepath,pub_date,page_seq_num,edition_seq_num,batch,lccn,box,score,ocr,place_of_publication,geographic_coverage,name,publisher,url,page_url
833,curiv_oasis_ver01/data/sn85042462/00175047293/1905053101/0491/003_0_99.jpg,1905-05-31,491,1,curiv_oasis_ver01,sn85042462,"[0.1669608113, 0.0511240606, 0.5594597265, 0.2740657311]",0.9961152077000001,[],Los Angeles [Calif.],['California--Los Angeles--Los Angeles'],Los Angeles herald. [microfilm reel],Herald Pub. Co.,https://news-navigator.labs.loc.gov/data/curiv_oasis_ver01/data/sn85042462/00175047293/1905053101/0491/003_0_99.jpg,https://chroniclingamerica.loc.gov/data/batches/curiv_oasis_ver01/data/sn85042462/00175047293/1905053101/0491.jp2
834,okhi_freedom_ver01/data/sn86063952/00237280416/1905103001/0814/010_0_91.jpg,1905-10-30,814,1,okhi_freedom_ver01,sn86063952,"[0.4450327327, 0.7904603084, 0.5725528674, 0.9386664059000001]",0.9101005793,"['w', 'BBBBBBBBBBBBBBBBBBCBBHp9rflBBBBBBBBBBBBBBBBBBBBH', 'flwHtf', 'sWaflflillB', 'JBbiSK3', 'tff', 'aBsBBnflW', 'V', ""JaBBsflsBBV'"", 'JB', 'Mf', 'BBBBBBBBBBBBBBBsl', 'lHPS', 'bbIbiiiiiB', 'MtHBKJF', 'JBflBBBBBBBBBBBkBBBBW', 'SBMBaSBsBBinsW', '?fHH', 'J', 'ii', 'K.', 'i.l,', 'Culuradut', ""fi'i"", ""Hi'"", 'aiau', '-', 'ColoMdj']","Guthrie, Okla.",['Oklahoma--Logan--Guthrie'],The Guthrie daily leader. [volume],Roy Hoffman,https://news-navigator.labs.loc.gov/data/okhi_freedom_ver01/data/sn86063952/00237280416/1905103001/0814/010_0_91.jpg,https://chroniclingamerica.loc.gov/data/batches/okhi_freedom_ver01/data/sn86063952/00237280416/1905103001/0814.jp2
835,iune_alpha_ver01/data/sn84025828/00294555754/1905111801/0038/007_0_94.jpg,1905-11-18,38,1,iune_alpha_ver01,sn84025828,"[0.3690776739, 0.0857738302, 0.6956577729, 0.375165458]",0.9408778548000001,"['Who', 'Proposes', 'aSBBBBBjBsBBBBBBBBBBBBBBBBBBBBBBBBBBBM', '-4', ""mA'PPK3KllPIBSBSSSSSSB,"", '!', 'W-.', ""'C'!sbBHbbBbbbbbbVm"", 'Vv', ""'W4-."", 'ui', ""t'BBBBBBBBBBBlSBBBBBBBF!!'"", ""'"", 'J$', ""'LsaBBBBBBBBBBBBl"", 'l', ""'"", ""'"", ""-''I'-'SJBBBBbbbbbW1"", '-JPr', 'i', 'BSSSSSSSSSSSSSSSjTV', 'rhjm', ',', ""'"", 'BBBBBBBB', 'BBBBBBBBW', 'jBBBBBBBBBBl', 'BBBBBBBBBBBBBB)', 'BBBBBBBBBBBBBBBBBBBIbW', ""eBBjH-jSHaaaamT'BBjiaaaaaaaaaaaaaW"", 'BBBBBBBBBBBBBBBflsaBBBBBBBBBBBBBBBBBBBBBBBBBBBBBM\'\'""', 'bBBBBBBBBBBBBBBBBIiBBBBBbVBJBBBB', 'BBBBBBBBBBBBBBBBBr', 'BBBBBBBBBBBBBBBBBhIIh', 'BBBBBBBBBBBBBBBBBm', 'aBBBBBBBBBBBBBBBBBBBBBBBBBa!', 'BBBBBBBBBBBBm', 'BBBBBBBBBbbbbbbbI', 'EDWARD', 'F.', 'DUNNE,', 'to', 'Run', 'Chicago', 'Without', 'tho', 'Aid', 'of', 'Harrison', 'Grafters.']","Chicago, Ill.",['Illinois--Cook County--Chicago'],Chicago eagle. [volume],Henry F. Donovan,https://news-navigator.labs.loc.gov/data/iune_alpha_ver01/data/sn84025828/00294555754/1905111801/0038/007_0_94.jpg,https://chroniclingamerica.loc.gov/data/batches/iune_alpha_ver01/data/sn84025828/00294555754/1905111801/0038.jp2
836,dlc_saluki_ver01/data/sn83045462/00280655958/1905040401/0482/005_0_95.jpg,1905-04-04,482,1,dlc_saluki_ver01,sn83045462,"[0.29501148110000003, 0.27880466060000003, 0.4285674546, 0.43883921940000004]",0.9541303515,"['Mr.', '3.', 'B.', 'Henderson.']","Washington, D.C.",['District of Columbia--Washington'],Evening star. [volume],W.D. Wallach & Hope,https://news-navigator.labs.loc.gov/data/dlc_saluki_ver01/data/sn83045462/00280655958/1905040401/0482/005_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_saluki_ver01/data/sn83045462/00280655958/1905040401/0482.jp2
837,dlc_liberia_ver01/data/sn83030214/0017504131A/1905091001/0195/000_0_98.jpg,1905-09-10,195,1,dlc_liberia_ver01,sn83030214,"[0.27276382650000003, 0.031584247, 0.9843302631, 0.2922047403]",0.9882944822,"['ALTAMONT,', 'THE', 'COUNTRY', 'HOME', 'OF', 'THE', 'HATE']",New York [N.Y.],['New York--New York--New York'],New-York tribune. [volume],New York Tribune,https://news-navigator.labs.loc.gov/data/dlc_liberia_ver01/data/sn83030214/0017504131A/1905091001/0195/000_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_liberia_ver01/data/sn83030214/0017504131A/1905091001/0195.jp2
838,oru_larch_ver01/data/2004260421/0029586770A/1905072101/0217/007_0_90.jpg,1905-07-21,217,1,oru_larch_ver01,2004260421,"[0.0283402911, 0.5806453963, 0.1636160884, 0.8069192413]",0.9046555161000001,"['A', 'VETERAN', 'Of', 'THE', 'BLACK', 'HAWK,', 'MEXICAN', 'AND', 'THE', 'CIVIL', 'WARS.', ""'"", '-', 'H', 'r', ""V'"", ""'4"", 'k', '-J.', ';', 'CAPT.', 'W.', 'W.', 'JACKSON.', 'Bufferings', 'Were', 'Protracted', 'and', 'Tried', 'Known', 'Eemedy', 'With']","St. Helens, Columbia County, Or.",['Oregon--Columbia--St. Helens'],The Oregon mist.,W. Glendye,https://news-navigator.labs.loc.gov/data/oru_larch_ver01/data/2004260421/0029586770A/1905072101/0217/007_0_90.jpg,https://chroniclingamerica.loc.gov/data/batches/oru_larch_ver01/data/2004260421/0029586770A/1905072101/0217.jp2
839,vtu_broccoli_ver01/data/sn91066782/00415629709/1905100201/0004/007_0_90.jpg,1905-10-02,4,1,vtu_broccoli_ver01,sn91066782,"[0.34297319940000004, 0.6375404991, 0.48957658140000004, 0.8282215921]",0.9073585868,"['1', '1', 'ly', 'to', 'the', 'boy', 'in', 'the', 'gallery,', 'or', 'the', 'oc', 'cupant', 'of', 'the', 'higher', 'priced', 'seats', 'below', 'stairs,', 'aim', 'whyr', 'lSecause', 'IE', 'is', 'lull', 'ot', 'that', 'which', 'appals', 'to', 'humanity.', 'Its', 'story', 'is', 'an', 'honest', 'straightforward', 'one', 'of', 'everyday', 'people.', 'There', 'is', 'no', 'dis', 't.v.i.m', 'tt', 'r.fu', 'i', '1', '!', '1', 'i', 'inia', 'fri', 'itlmt', 'latirrll', 'ter', 'or', 'sensation,', 'and', 'both', 'are', 'exuding', 'rfom', 'every', 'pore', 'of', 'every', 'scene', 'of', 'the', 'play.', 'Albert', 'La', 'alle', 'under', 'whose', 'di', 'rection', 'the', 'play', 'is', 'toured,', 'is', 'said', 'to', 'have', 'gathered', 'together', 'lor', 'it', 'an', 'excep-', '-T', ';i', 'J']","Barre, Vt.",['Vermont--Washington--Barre'],The Barre daily times.,Frank E. Langley,https://news-navigator.labs.loc.gov/data/vtu_broccoli_ver01/data/sn91066782/00415629709/1905100201/0004/007_0_90.jpg,https://chroniclingamerica.loc.gov/data/batches/vtu_broccoli_ver01/data/sn91066782/00415629709/1905100201/0004.jp2
840,dlc_toyfoxterrier_ver02/data/sn83045462/00280656021/1905100201/0250/003_0_97.jpg,1905-10-02,250,1,dlc_toyfoxterrier_ver02,sn83045462,"[0.290112362, 0.2819683971, 0.4266278739, 0.4446397844]",0.9738054872,"['E.', 'J.', 'Stellwagen.']","Washington, D.C.",['District of Columbia--Washington'],Evening star. [volume],W.D. Wallach & Hope,https://news-navigator.labs.loc.gov/data/dlc_toyfoxterrier_ver02/data/sn83045462/00280656021/1905100201/0250/003_0_97.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_toyfoxterrier_ver02/data/sn83045462/00280656021/1905100201/0250.jp2
841,mohi_kersee_ver01/data/sn84020274/0029455984A/1905060401/0210/004_0_93.jpg,1905-06-04,210,1,mohi_kersee_ver01,sn84020274,"[0.5859458199, 0.6328397138, 0.9670541092, 0.7704295974]",0.9380986691000001,"['-', '""', 'Cai.flflLaHtlBlBBBlHlllaaH', 'I', 'tiis', 'lurur', 'hangl:', ""ri'.oi-r.i:.""]","St. Louis, Mo.",['Missouri--Saint Louis--Saint Louis'],The St. Louis Republic. [volume],G. Knapp & Co.,https://news-navigator.labs.loc.gov/data/mohi_kersee_ver01/data/sn84020274/0029455984A/1905060401/0210/004_0_93.jpg,https://chroniclingamerica.loc.gov/data/batches/mohi_kersee_ver01/data/sn84020274/0029455984A/1905060401/0210.jp2
842,nbu_norris_ver01/data/sn99021999/00280778163/1905031901/0630/000_0_98.jpg,1905-03-19,630,1,nbu_norris_ver01,sn99021999,"[0.0932421583, 0.1118999132, 0.39336995880000003, 0.28345333970000003]",0.9893057346,"['FEARS', 'FOR', 'THE', 'FUTURE.', '""Isn\'t', 'it', 'noble', 'of', 'the', 'heroine', 'to', 'declare', 'that', 'she', 'will', 'marry', 'tbe', 'poor', 'hero,', 'even', 'if', 'she', 'has', 'to', 'live', 'in', 'dire', 'destitution', 'the', 'rest', 'of', 'her', 'life', '?', '""']",Omaha [Neb.],['Nebraska--Douglas--Omaha'],Omaha daily bee.,Edward Rosewater,https://news-navigator.labs.loc.gov/data/nbu_norris_ver01/data/sn99021999/00280778163/1905031901/0630/000_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/nbu_norris_ver01/data/sn99021999/00280778163/1905031901/0630.jp2
843,wa_alder_ver01/data/sn84025811/00211100515/1905042101/0940/000_0_98.jpg,1905-04-21,940,1,wa_alder_ver01,sn84025811,"[0.1164865392, 0.6846762591000001, 0.3369326526, 0.8955125778]",0.9841718078,"['EDWARD', 'CUDIHEE.']","Seattle, Wash.",['Washington--King--Seattle'],The Seattle Republican. [volume],Republican Pub. Co.,https://news-navigator.labs.loc.gov/data/wa_alder_ver01/data/sn84025811/00211100515/1905042101/0940/000_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/wa_alder_ver01/data/sn84025811/00211100515/1905042101/0940.jp2
844,deu_christiana_ver01/data/sn85042354/00383343525/1905092101/0284/003_0_98.jpg,1905-09-21,284,1,deu_christiana_ver01,sn85042354,"[0.7069931737, 0.471715749, 0.8360394372000001, 0.6095292977]",0.9848153591000001,"['|', 'fi', '•Y', '1', 'j', 'I', '.', 'Will', 'Phitbrick', 'as', '""Ebenezer', ""Lester'"", 'in', '""The', 'Beauty', 'Doctor.""']","Wilmington, Del.",['Delaware--New Castle--Wilmington'],Evening journal. [volume],J. Milton Davidson,https://news-navigator.labs.loc.gov/data/deu_christiana_ver01/data/sn85042354/00383343525/1905092101/0284/003_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/deu_christiana_ver01/data/sn85042354/00383343525/1905092101/0284.jp2
845,mohi_calvin_ver03/data/sn89067390/00294556011/1905101901/0568/006_0_96.jpg,1905-10-19,568,1,mohi_calvin_ver03,sn89067390,"[0.4824961894, 0.1830141142, 0.6302585086, 0.3866696048]",0.9616376162,"['A', 'TYPICAL', 'JAP', 'FOMtlER.']","Forsyth, Mo.",['Missouri--Taney--Forsyth'],The Taney County republican.,Price & Williams,https://news-navigator.labs.loc.gov/data/mohi_calvin_ver03/data/sn89067390/00294556011/1905101901/0568/006_0_96.jpg,https://chroniclingamerica.loc.gov/data/batches/mohi_calvin_ver03/data/sn89067390/00294556011/1905101901/0568.jp2
846,mthi_kestrel_ver02/data/sn84036228/00295861289/1905121201/0558/000_0_99.jpg,1905-12-12,558,1,mthi_kestrel_ver02,sn84036228,"[0.5557796075, 0.2557950227, 0.8356186803000001, 0.4351950043]",0.9969053864,[],"Lewistown, Mont.",['Montana--Fergus--Lewistown'],Fergus County argus. [volume],Fell & Vrooman,https://news-navigator.labs.loc.gov/data/mthi_kestrel_ver02/data/sn84036228/00295861289/1905121201/0558/000_0_99.jpg,https://chroniclingamerica.loc.gov/data/batches/mthi_kestrel_ver02/data/sn84036228/00295861289/1905121201/0558.jp2
847,nmu_elkweed_ver01/data/sn92070464/00280773785/1906070701/0219/003_0_96.jpg,1906-07-07,219,1,nmu_elkweed_ver01,sn92070464,"[0.6836984937, 0.0768889057, 0.9811574633000001, 0.3578805651]",0.9661443233,"['IN', 'Hit', 'I', 'THE', 'COLm', 'VAU', 'OIL', 'AND', 'PftSftOsNT', 'WHAT', ';', 'HAVE', 'ANt', 'HIS', 'is-4', 'hsn-', 'of', 'gyrai', 'use', 'bacalaureaie', 'other', 'occaa', 'W', 'indsrd', 'has', 'at', 'Iike', 'He', 'i.', 'Betas', 'si', 'over', 'tbe', 'The', 'fact', 'does', 'not', 'ng,', ""tnst'a"", 'Moose', 'veit', 'coagreM,', 'aa', 'a', 'atar', 'the', ""aveet'"", 'and', 'of', 'tktahlttg.', 'of', 'ut.', '-', '-', 'uu', 'i.', 'here', 'and', 'or', 'of', 'raw', 'to', 'iw', 'w', 'BBBBBBJBmstw', 'f', ""rav?VFt'BBBBBBBBBBBBBBBBBBBBBBE"", '-dJtjmBj&T""\'\'""', '-', '-', '-aHg&EgKf-Hn', 'EflUBSMmUifilrwKtivir', 'HsBBssaBsst', 'iBBBBBBBBBBBBBBBBy3anvj', 'sssssssssssssssw1', 'Sbbsssbs', ""ga8lPp''i"", '38ISu', 'tB', 'gBBBSSSSSSSSSSBK', '-JESh.', '4gf', 'faBBBBBBBBBBBBBSm', '49l', 'Ahjtj0HH', 'SBBBBBBBBBBBSSBBSgSk', 'Atd', 'jMlnJf', 'aBBBBB', 'J0&SB&&', '""\'BttS\'', 'tSBBBBBB']","Albuquerque, N.M.",['New Mexico--Bernalillo--Albuquerque'],Albuquerque weekly citizen.,T. Hughes,https://news-navigator.labs.loc.gov/data/nmu_elkweed_ver01/data/sn92070464/00280773785/1906070701/0219/003_0_96.jpg,https://chroniclingamerica.loc.gov/data/batches/nmu_elkweed_ver01/data/sn92070464/00280773785/1906070701/0219.jp2
848,curiv_hercules_ver01/data/sn85066387/00175047657/1906121601/0337/001_0_97.jpg,1906-12-16,337,1,curiv_hercules_ver01,sn85066387,"[0.0298581097, 0.23116637, 0.35278790250000003, 0.5715209623]",0.9704006314,['Hamilton'],San Francisco [Calif.],['California--San Francisco--San Francisco'],The San Francisco call. [volume],Charles M. Shortridge,https://news-navigator.labs.loc.gov/data/curiv_hercules_ver01/data/sn85066387/00175047657/1906121601/0337/001_0_97.jpg,https://chroniclingamerica.loc.gov/data/batches/curiv_hercules_ver01/data/sn85066387/00175047657/1906121601/0337.jp2
849,dlc_charlie_ver01/data/sn84026749/100492489/1906041801/0016/017_0_96.jpg,1906-04-18,16,1,dlc_charlie_ver01,sn84026749,"[0.1676091795, 0.0705785852, 0.3012906958, 0.2518065544]",0.9647898078,[],Washington [D.C.],['District of Columbia--Washington'],The Washington times. [volume],Times Pub. Co.,https://news-navigator.labs.loc.gov/data/dlc_charlie_ver01/data/sn84026749/100492489/1906041801/0016/017_0_96.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_charlie_ver01/data/sn84026749/100492489/1906041801/0016.jp2
850,mohi_linus_ver01/data/sn89066801/00294557143/1906030101/0426/005_0_95.jpg,1906-03-01,426,1,mohi_linus_ver01,sn89066801,"[0.0465120806, 0.6638507601, 0.3175816781, 0.8496157444]",0.9593666792000001,"['Weather', 'Bureau', 'Station', 'on', 'the', 'Cresf', 'es', 'the', 'lilue', 'Pidge.', '-', 'ff', ',', '...', 'u', 'ry', 'x', '..', 'f', '-', 'W-', '.', ',', '.', '.', '-', ',', ',', 'i-fis', 'W', ';', '-', '-', '.', 'fl', '.', "",'"", ""'"", ',', 'I', 'U', 'ru', 'U', '.', '-', 'v,', 'JPT.', '-r.-', ""'in"", 'u', 'i', '-ifv.ii', '.uiu', 'ii', '.', ""':MJiLS"", 'V', ':WmMsJ:', 'ri', ""'iär"", '1', '""', '""', ""''"", '""', '""', '""', '""', '""', '""']","Westphalia, Mo.",['Missouri--Osage--Westphalia'],Osage County Volksblatt.,Henry Castrop,https://news-navigator.labs.loc.gov/data/mohi_linus_ver01/data/sn89066801/00294557143/1906030101/0426/005_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/mohi_linus_ver01/data/sn89066801/00294557143/1906030101/0426.jp2
851,mnhi_saturn_ver01/data/sn85025431/00212479974/1906091901/0728/003_0_95.jpg,1906-09-19,728,1,mnhi_saturn_ver01,sn85025431,"[0.0582476789, 0.17051850840000002, 0.354119008, 0.3264477995]",0.9510036111,"['MR.', 'AND', 'MRS.', 'H.', 'H.', 'HUBBARD.']","Lansing, Minn.","['Minnesota--Mower--Austin', 'Minnesota--Mower--Lansing']",Mower County transcript. [volume],Colwell Bros.,https://news-navigator.labs.loc.gov/data/mnhi_saturn_ver01/data/sn85025431/00212479974/1906091901/0728/003_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/mnhi_saturn_ver01/data/sn85025431/00212479974/1906091901/0728.jp2
852,mnhi_pliny_ver01/data/sn90059228/00280766525/1906032201/0111/002_0_91.jpg,1906-03-22,111,1,mnhi_pliny_ver01,sn90059228,"[0.37127697190000003, 0.7810813802000001, 0.7843144541, 0.9325042318000001]",0.9115918875000001,[],"Warren, Marshall County, Minn.",['Minnesota--Marshall--Warren'],Warren sheaf. [volume],A. Dewey,https://news-navigator.labs.loc.gov/data/mnhi_pliny_ver01/data/sn90059228/00280766525/1906032201/0111/002_0_91.jpg,https://chroniclingamerica.loc.gov/data/batches/mnhi_pliny_ver01/data/sn90059228/00280766525/1906032201/0111.jp2
853,dlc_charlie_ver01/data/sn84026749/100492441/1906032901/0304/013_0_95.jpg,1906-03-29,304,1,dlc_charlie_ver01,sn84026749,"[0.17354705410000001, 0.0815918825, 0.30143093660000003, 0.32997502910000004]",0.9563586116,[],Washington [D.C.],['District of Columbia--Washington'],The Washington times. [volume],Times Pub. Co.,https://news-navigator.labs.loc.gov/data/dlc_charlie_ver01/data/sn84026749/100492441/1906032901/0304/013_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_charlie_ver01/data/sn84026749/100492441/1906032901/0304.jp2
854,dlc_canada_ver01/data/sn83030214/0017504145A/1906072201/0429/000_0_98.jpg,1906-07-22,429,1,dlc_canada_ver01,sn83030214,"[0.2771102003, 0.22781174810000002, 0.7582997244, 0.5931448701]",0.9891591668,"['WALT', 'WHITMAN.', '(From', 'a', 'photograph.)']",New York [N.Y.],['New York--New York--New York'],New-York tribune. [volume],New York Tribune,https://news-navigator.labs.loc.gov/data/dlc_canada_ver01/data/sn83030214/0017504145A/1906072201/0429/000_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_canada_ver01/data/sn83030214/0017504145A/1906072201/0429.jp2
855,curiv_oasis_ver01/data/sn85042462/00175047359/1906031101/0206/000_0_91.jpg,1906-03-11,206,1,curiv_oasis_ver01,sn85042462,"[0.0321402318, 0.1107758035, 0.2968488527, 0.4006668749]",0.9176647067,"['Julia', 'Rooney,', 'Orpheum']",Los Angeles [Calif.],['California--Los Angeles--Los Angeles'],Los Angeles herald. [microfilm reel],Herald Pub. Co.,https://news-navigator.labs.loc.gov/data/curiv_oasis_ver01/data/sn85042462/00175047359/1906031101/0206/000_0_91.jpg,https://chroniclingamerica.loc.gov/data/batches/curiv_oasis_ver01/data/sn85042462/00175047359/1906031101/0206.jp2
856,kyu_airplane_ver01/data/sn86069457/00206533286/1906062101/1367/005_0_93.jpg,1906-06-21,1367,1,kyu_airplane_ver01,sn86069457,"[0.34204223780000004, 0.2040806383, 0.4928477389, 0.35027267910000004]",0.9349871278,"['rtl', 'iaaaai', 'VrHHBaaaal', 'i', 'awaaaaaaaW', 'SbBMaaaaaaaaaaaaaaaaW', 'b', 'eiaaVJaaaaaaaaaaaaaaV']","Marion, Ky.",['Kentucky--Crittenden--Marion'],Crittenden press. [volume],R.C. Walker,https://news-navigator.labs.loc.gov/data/kyu_airplane_ver01/data/sn86069457/00206533286/1906062101/1367/005_0_93.jpg,https://chroniclingamerica.loc.gov/data/batches/kyu_airplane_ver01/data/sn86069457/00206533286/1906062101/1367.jp2
857,dlc_canada_ver01/data/sn83030214/00175041436/1906061101/0256/000_0_99.jpg,1906-06-11,256,1,dlc_canada_ver01,sn83030214,"[0.3402823263, 0.1866502458, 0.9647572076, 0.4101579052]",0.9976254106,"['COLLEGE', 'EXERCISES', 'YESTERDAY.']",New York [N.Y.],['New York--New York--New York'],New-York tribune. [volume],New York Tribune,https://news-navigator.labs.loc.gov/data/dlc_canada_ver01/data/sn83030214/00175041436/1906061101/0256/000_0_99.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_canada_ver01/data/sn83030214/00175041436/1906061101/0256.jp2
858,dlc_canada_ver01/data/sn83030214/00175041436/1906061301/0278/004_0_98.jpg,1906-06-13,278,1,dlc_canada_ver01,sn83030214,"[0.1793379428, 0.0745174602, 0.8036893019, 0.37067821440000004]",0.9843311906000001,"['COIJ\'M""MA', 'UNIVERSITY,', 'ARTS', 'CLASS,', ""'00."", 'rPhotograpK', 't>y', 'B.', 'F.', 'McManus.)']",New York [N.Y.],['New York--New York--New York'],New-York tribune. [volume],New York Tribune,https://news-navigator.labs.loc.gov/data/dlc_canada_ver01/data/sn83030214/00175041436/1906061301/0278/004_0_98.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_canada_ver01/data/sn83030214/00175041436/1906061301/0278.jp2
859,vtu_broccoli_ver01/data/sn91066782/00415629539/1906082101/0334/014_0_91.jpg,1906-08-21,334,1,vtu_broccoli_ver01,sn91066782,"[0.4737786225, 0.6350538222000001, 0.6020852442, 0.8776849614000001]",0.9122119546,"['.', '1', ""-.'"", '.A', ""'"", '-', 'Jgr', 'ten""', 't', '.""v', 'V', 'CHARLES', 'VEXU.DOMC8', 'WEISQEHBEB.', 'lng', 'flag', 'and', 'house.', 'So', 'Master', 'Wela', ""p'rbcr"", 'is', 'really', 'Charles', 'Flag', 'House', '""Welsgorbcr.', 'Mr.', 'Welsgerber', 'originat', 'ed', 'the', 'name', 'for', 'his', 'sou.', 'This', 'gentle', 'man', 'is', 'the', 'New', ""Y'ork"", 'artist', 'who', 'con', 'ceived', 'the', 'Idea', 'of', 'preserving', 'tha', 'flag', 'house', 'as', 'n', 'national', 'possession.', 'Ho']","Barre, Vt.",['Vermont--Washington--Barre'],The Barre daily times.,Frank E. Langley,https://news-navigator.labs.loc.gov/data/vtu_broccoli_ver01/data/sn91066782/00415629539/1906082101/0334/014_0_91.jpg,https://chroniclingamerica.loc.gov/data/batches/vtu_broccoli_ver01/data/sn91066782/00415629539/1906082101/0334.jp2
860,uuml_ocana_ver01/data/sn83045396/print/1906062401/0957/003_0_99.jpg,1906-06-24,957,1,uuml_ocana_ver01,sn83045396,"[0.0317405876, 0.4243823561, 0.7179203157, 0.6263615082]",0.9949452281000001,"['Photograph', 'showing', 'Lady', 'Amelia,', 'Dr.', ""Thomas's"", 'great', 'marc,', 'winning', 'the', 'first', 'nico', 'at', 'Grnvcscnd,', 'with', '1-12', 'pounds', 'in', 'tho', 'saddle.', 'Behind', 'Lmly', 'Amelia', 'are', 'Prince', 'Hamburg,', 'Monet', 'and']","Salt Lake City, Utah",['Utah--Salt Lake--Salt Lake City'],The Salt Lake tribune. [volume],Tribune Pub. Co.,https://news-navigator.labs.loc.gov/data/uuml_ocana_ver01/data/sn83045396/print/1906062401/0957/003_0_99.jpg,https://chroniclingamerica.loc.gov/data/batches/uuml_ocana_ver01/data/sn83045396/print/1906062401/0957.jp2
861,dlc_toyfoxterrier_ver02/data/sn83045462/00280655697/1906051901/0453/005_0_92.jpg,1906-05-19,453,1,dlc_toyfoxterrier_ver02,sn83045462,"[0.5651894683, 0.5894572414, 0.7000068309, 0.7494216125000001]",0.9282793403,[],"Washington, D.C.",['District of Columbia--Washington'],Evening star. [volume],W.D. Wallach & Hope,https://news-navigator.labs.loc.gov/data/dlc_toyfoxterrier_ver02/data/sn83045462/00280655697/1906051901/0453/005_0_92.jpg,https://chroniclingamerica.loc.gov/data/batches/dlc_toyfoxterrier_ver02/data/sn83045462/00280655697/1906051901/0453.jp2
862,khi_forbes_ver01/data/sn82016014/00295870941/1906092001/0814/008_0_95.jpg,1906-09-20,814,1,khi_forbes_ver01,sn82016014,"[0.3139922624, 0.05469957, 0.5773522922000001, 0.3170836228]",0.9583305120000001,"['Robert', 'Bacon,', 'Assistant', 'Secretary', 'of', 'I', 'i', '""11', 'J!', 'Stale,', 'Sent', 'to', 'Cuba', 'by', 'the', 'President.']","Topeka, Kan.",['Kansas--Shawnee--Topeka'],The Topeka state journal. [volume],F.P. MacLennan,https://news-navigator.labs.loc.gov/data/khi_forbes_ver01/data/sn82016014/00295870941/1906092001/0814/008_0_95.jpg,https://chroniclingamerica.loc.gov/data/batches/khi_forbes_ver01/data/sn82016014/00295870941/1906092001/0814.jp2
